eveWatchLevel,eveWaveHeight,eveWaveLevel,eveWaveTime,mornWatchLevel,mornWaveHeight,mornWaveLevel,mornWaveTime,cxLevel,date,lunarDate,publishTime,station
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月23日20时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月23日20时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月23日20时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月23日20时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月23日20时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月23日21时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月23日21时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月23日21时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月23日21时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月23日21时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月23日21时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月23日21时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月23日21时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月23日22时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月23日22时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月23日22时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月23日22时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月23日22时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月23日22时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月23日22时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月23日22时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月23日23时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月23日23时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月23日23时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月23日23时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月23日23时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月23日23时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月23日23时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月23日23时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日00时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日00时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日00时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日00时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日00时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日00时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日00时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日00时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日01时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日01时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日01时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日01时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日01时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日01时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日01时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日01时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日02时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日02时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日02时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日02时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日02时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日02时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日02时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日02时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日03时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日03时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日03时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日03时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日03时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日03时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日03时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日03时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日04时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日04时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日04时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日04时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日04时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日04时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日04时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日04时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日05时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日05时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日05时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日05时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日05时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日05时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日05时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日05时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日06时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日06时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日06时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日06时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日06时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日06时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日06时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日06时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日07时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日07时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日07时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日07时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日07时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日07时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日07时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日07时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日08时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日08时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日08时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日08时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日08时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日08时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日08时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日08时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日09时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日09时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日09时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日09时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日09时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日09时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日09时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日09时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日10时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日10时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日10时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日10时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日10时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日10时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日10时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日10时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日11时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日11时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日11时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日11时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日11时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日11时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日11时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日11时,萧山观潮城
一星,0.1,4.0,14:20,一星,0.2,4.2,01:08,小潮汛,9月24日,八月廿九,2022年09月24日12时,七堡
一星,0.1,4.0,14:37,一星,0.1,4.2,01:24,小潮汛,9月24日,八月廿九,2022年09月24日12时,三堡
一星,0.2,4.1,13:40,一星,0.3,4.3,00:29,小潮汛,9月24日,八月廿九,2022年09月24日12时,下沙大桥
一星,0.0,3.9,15:23,一星,0.0,4.1,02:07,小潮汛,9月24日,八月廿九,2022年09月24日12时,九溪
一星,0.0,3.9,15:02,一星,0.0,4.2,01:48,小潮汛,9月24日,八月廿九,2022年09月24日12时,南星桥
一星,0.0,3.9,14:45,一星,0.1,4.2,01:31,小潮汛,9月24日,八月廿九,2022年09月24日12时,城市阳台
一星,0.4,∕,11:45,二星,0.5,∕,22:38,小潮汛,9月24日,八月廿九,2022年09月24日12时,大江东八工段（盐官）
一星,0.3,4.2,13:20,一星,0.4,4.4,00:10,小潮汛,9月24日,八月廿九,2022年09月24日12时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日13时,七堡
一星,0.3,4.4,14:55,一星,0.4,4.6,01:27,小潮汛,9月25日,八月三十,2022年09月24日13时,三堡
一星,0.5,4.6,14:00,二星,0.6,5.0,00:37,小潮汛,9月25日,八月三十,2022年09月24日13时,下沙大桥
一星,0.2,4.4,15:35,一星,0.2,4.4,02:06,小潮汛,9月25日,八月三十,2022年09月24日13时,九溪
一星,0.2,4.4,15:16,一星,0.3,4.5,01:48,小潮汛,9月25日,八月三十,2022年09月24日13时,南星桥
一星,0.3,4.4,15:01,一星,0.4,4.5,01:33,小潮汛,9月25日,八月三十,2022年09月24日13时,城市阳台
二星,0.7,∕,12:05,二星,0.8,∕,22:58,小潮汛,9月25日,八月三十,2022年09月24日13时,大江东八工段（盐官）
二星,0.5,4.7,13:40,二星,0.6,5.2,00:20,小潮汛,9月25日,八月三十,2022年09月24日13时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日14时,七堡
一星,0.3,4.4,14:55,一星,0.4,4.6,01:27,小潮汛,9月25日,八月三十,2022年09月24日14时,三堡
一星,0.5,4.6,14:00,二星,0.6,5.0,00:37,小潮汛,9月25日,八月三十,2022年09月24日14时,下沙大桥
一星,0.2,4.4,15:35,一星,0.2,4.4,02:06,小潮汛,9月25日,八月三十,2022年09月24日14时,九溪
一星,0.2,4.4,15:16,一星,0.3,4.5,01:48,小潮汛,9月25日,八月三十,2022年09月24日14时,南星桥
一星,0.3,4.4,15:01,一星,0.4,4.5,01:33,小潮汛,9月25日,八月三十,2022年09月24日14时,城市阳台
二星,0.7,∕,12:05,二星,0.8,∕,22:58,小潮汛,9月25日,八月三十,2022年09月24日14时,大江东八工段（盐官）
二星,0.5,4.7,13:40,二星,0.6,5.2,00:20,小潮汛,9月25日,八月三十,2022年09月24日14时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日15时,七堡
一星,0.3,4.4,14:55,一星,0.4,4.6,01:27,小潮汛,9月25日,八月三十,2022年09月24日15时,三堡
一星,0.5,4.6,14:00,二星,0.6,5.0,00:37,小潮汛,9月25日,八月三十,2022年09月24日15时,下沙大桥
一星,0.2,4.4,15:35,一星,0.2,4.4,02:06,小潮汛,9月25日,八月三十,2022年09月24日15时,九溪
一星,0.2,4.4,15:16,一星,0.3,4.5,01:48,小潮汛,9月25日,八月三十,2022年09月24日15时,南星桥
一星,0.3,4.4,15:01,一星,0.4,4.5,01:33,小潮汛,9月25日,八月三十,2022年09月24日15时,城市阳台
二星,0.7,∕,12:05,二星,0.8,∕,22:58,小潮汛,9月25日,八月三十,2022年09月24日15时,大江东八工段（盐官）
二星,0.5,4.7,13:40,二星,0.6,5.2,00:20,小潮汛,9月25日,八月三十,2022年09月24日15时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日16时,七堡
一星,0.3,4.4,14:55,一星,0.4,4.6,01:27,小潮汛,9月25日,八月三十,2022年09月24日16时,三堡
一星,0.5,4.6,14:00,二星,0.6,5.0,00:37,小潮汛,9月25日,八月三十,2022年09月24日16时,下沙大桥
一星,0.2,4.4,15:35,一星,0.2,4.4,02:06,小潮汛,9月25日,八月三十,2022年09月24日16时,九溪
一星,0.2,4.4,15:16,一星,0.3,4.5,01:48,小潮汛,9月25日,八月三十,2022年09月24日16时,南星桥
一星,0.3,4.4,15:01,一星,0.4,4.5,01:33,小潮汛,9月25日,八月三十,2022年09月24日16时,城市阳台
二星,0.7,∕,12:05,二星,0.8,∕,22:58,小潮汛,9月25日,八月三十,2022年09月24日16时,大江东八工段（盐官）
二星,0.5,4.7,13:40,二星,0.6,5.2,00:20,小潮汛,9月25日,八月三十,2022年09月24日16时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日17时,七堡
一星,0.3,4.4,14:55,一星,0.4,4.6,01:27,小潮汛,9月25日,八月三十,2022年09月24日17时,三堡
一星,0.5,4.6,14:00,二星,0.6,5.0,00:37,小潮汛,9月25日,八月三十,2022年09月24日17时,下沙大桥
一星,0.2,4.4,15:35,一星,0.2,4.4,02:06,小潮汛,9月25日,八月三十,2022年09月24日17时,九溪
一星,0.2,4.4,15:16,一星,0.3,4.5,01:48,小潮汛,9月25日,八月三十,2022年09月24日17时,南星桥
一星,0.3,4.4,15:01,一星,0.4,4.5,01:33,小潮汛,9月25日,八月三十,2022年09月24日17时,城市阳台
二星,0.7,∕,12:05,二星,0.8,∕,22:58,小潮汛,9月25日,八月三十,2022年09月24日17时,大江东八工段（盐官）
二星,0.5,4.7,13:40,二星,0.6,5.2,00:20,小潮汛,9月25日,八月三十,2022年09月24日17时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日18时,七堡
一星,0.3,4.4,14:55,一星,0.4,4.6,01:27,小潮汛,9月25日,八月三十,2022年09月24日18时,三堡
一星,0.5,4.6,14:00,二星,0.6,5.0,00:37,小潮汛,9月25日,八月三十,2022年09月24日18时,下沙大桥
一星,0.2,4.4,15:35,一星,0.2,4.4,02:06,小潮汛,9月25日,八月三十,2022年09月24日18时,九溪
一星,0.2,4.4,15:16,一星,0.3,4.5,01:48,小潮汛,9月25日,八月三十,2022年09月24日18时,南星桥
一星,0.3,4.4,15:01,一星,0.4,4.5,01:33,小潮汛,9月25日,八月三十,2022年09月24日18时,城市阳台
二星,0.7,∕,12:05,二星,0.8,∕,22:58,小潮汛,9月25日,八月三十,2022年09月24日18时,大江东八工段（盐官）
二星,0.5,4.7,13:40,二星,0.6,5.2,00:20,小潮汛,9月25日,八月三十,2022年09月24日18时,萧山观潮城
一星,0.4,4.5,14:40,二星,0.5,4.7,01:12,小潮汛,9月25日,八月三十,2022年09月24日19时,七堡
